age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID,y
52,technician,married,primary,no,-50,yes,no,cellular,15,may,129,2,-1,0,unknown,38487,no
22,management,single,tertiary,no,104,no,yes,cellular,16,apr,330,3,-1,0,unknown,43491,yes
40,management,married,primary,no,738,yes,yes,cellular,2,apr,399,2,258,3,failure,31541,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,44640,no
39,management,married,secondary,no,313,yes,no,cellular,17,nov,125,1,-1,0,unknown,24283,no
37,technician,married,secondary,no,3043,no,no,cellular,11,aug,123,4,-1,0,unknown,20155,no
27,student,single,tertiary,no,5291,no,no,cellular,12,aug,345,2,-1,0,unknown,40851,no
34,services,married,secondary,no,0,yes,no,unknown,19,may,115,4,-1,0,unknown,4233,no
37,admin.,married,secondary,no,373,no,no,cellular,29,aug,98,10,-1,0,unknown,24018,no
26,technician,single,tertiary,no,8839,yes,no,unknown,29,may,932,3,-1,0,unknown,7269,no
37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,jul,226,1,-1,0,unknown,15623,no
40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,359,no
37,services,married,secondary,no,4151,yes,yes,cellular,30,jul,543,4,-1,0,unknown,18024,yes
31,self-employed,single,secondary,no,1086,no,no,cellular,20,nov,410,1,-1,0,unknown,26422,no
30,blue-collar,single,secondary,no,1837,yes,no,cellular,18,may,109,2,-1,0,unknown,39338,no
58,blue-collar,married,primary,no,189,yes,no,telephone,8,apr,119,1,-1,0,unknown,31818,no
41,technician,married,secondary,no,3,yes,yes,unknown,3,jun,197,3,-1,0,unknown,8694,no
31,entrepreneur,divorced,tertiary,no,1767,no,no,telephone,25,jul,395,6,-1,0,unknown,17143,no
42,technician,divorced,tertiary,no,147,yes,no,unknown,3,jun,254,21,-1,0,unknown,8669,no
44,entrepreneur,divorced,tertiary,no,134,yes,no,cellular,12,may,78,5,-1,0,unknown,36684,no
44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,409,1,-1,0,unknown,456,no
35,management,single,secondary,no,329,no,no,cellular,23,jul,375,8,-1,0,unknown,16327,no
39,technician,married,secondary,no,375,yes,yes,telephone,17,apr,777,2,-1,0,unknown,32718,no
39,blue-collar,married,unknown,no,1181,yes,no,cellular,30,jul,650,2,-1,0,unknown,17913,yes
39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,failure,39282,no
54,management,married,tertiary,no,1353,yes,no,unknown,27,may,119,2,-1,0,unknown,6094,no
32,blue-collar,married,primary,no,159,yes,no,unknown,21,may,207,3,-1,0,unknown,5170,no
30,technician,married,tertiary,no,88,no,no,unknown,4,jun,219,1,-1,0,unknown,8832,no
51,management,married,tertiary,no,36,yes,no,unknown,13,may,535,2,-1,0,unknown,2562,no
31,technician,married,secondary,no,503,no,no,cellular,20,nov,178,1,-1,0,unknown,26371,no
44,technician,divorced,secondary,no,-865,yes,no,cellular,20,apr,334,1,-1,0,unknown,33362,no
32,technician,married,secondary,no,344,yes,no,cellular,20,nov,179,1,197,1,failure,26177,no
57,retired,married,tertiary,no,1029,no,yes,cellular,8,jul,203,1,-1,0,unknown,13079,no
24,student,single,unknown,no,358,no,no,cellular,14,sep,407,2,92,2,success,44790,no
59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,31369,yes
48,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,18,18,-1,0,unknown,11617,no
37,blue-collar,single,secondary,no,5818,no,no,unknown,17,jun,652,2,-1,0,unknown,10869,no
51,blue-collar,married,primary,no,0,yes,yes,cellular,25,jul,946,3,-1,0,unknown,17095,yes
28,blue-collar,married,primary,no,0,yes,no,cellular,16,jul,129,2,-1,0,unknown,14828,no
64,retired,married,primary,no,43,no,no,cellular,11,mar,117,1,91,1,success,43278,no
44,blue-collar,married,primary,no,2791,no,no,unknown,18,jun,335,1,-1,0,unknown,11180,no
33,services,single,secondary,no,3910,yes,no,cellular,19,nov,676,2,-1,0,unknown,26060,no
50,services,married,secondary,no,481,yes,no,cellular,13,may,168,1,-1,0,unknown,37306,no
51,unemployed,married,primary,no,0,no,no,unknown,5,jun,23,2,-1,0,unknown,9159,no
50,blue-collar,married,secondary,no,95,yes,no,unknown,15,may,468,5,-1,0,unknown,3188,no
32,management,single,tertiary,no,462,no,no,cellular,21,apr,252,1,-1,0,unknown,33706,no
35,technician,single,unknown,no,1342,yes,no,cellular,19,nov,68,1,-1,0,unknown,25709,no
34,entrepreneur,single,secondary,no,318,yes,no,cellular,20,apr,40,1,150,2,failure,33293,no
55,blue-collar,married,secondary,no,1328,yes,no,unknown,15,may,100,1,-1,0,unknown,3394,no
24,student,single,secondary,no,154,no,no,cellular,4,sep,205,2,-1,0,unknown,41434,no
30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,1,-1,0,unknown,5730,no
35,management,married,secondary,no,724,yes,no,cellular,18,oct,102,3,96,3,success,45045,no
50,technician,single,secondary,no,246,yes,no,cellular,17,jul,174,2,-1,0,unknown,15220,no
34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,5337,no
36,management,married,tertiary,no,871,no,no,cellular,18,nov,170,1,-1,0,unknown,25001,no
37,unknown,single,secondary,no,57,yes,no,unknown,27,may,142,1,-1,0,unknown,6164,no
32,management,single,tertiary,no,435,yes,yes,cellular,15,may,676,3,-1,0,unknown,38400,no
31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,37935,no
45,management,married,tertiary,no,1447,yes,yes,cellular,7,jul,461,2,-1,0,unknown,12745,no
30,admin.,married,secondary,no,692,yes,no,cellular,11,may,290,1,-1,0,unknown,36342,no
57,entrepreneur,married,secondary,no,9902,no,no,cellular,18,jun,88,3,-1,0,unknown,40341,no
54,technician,married,secondary,no,65,no,no,cellular,28,may,309,4,93,4,failure,43825,no
50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,26480,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,29208,no
40,blue-collar,married,secondary,no,0,no,no,cellular,25,jul,96,2,-1,0,unknown,16989,no
50,management,divorced,secondary,no,-35,yes,no,cellular,18,aug,207,5,-1,0,unknown,21420,no
30,services,divorced,secondary,no,341,yes,no,cellular,13,may,54,1,174,1,success,37294,no
38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,-1,0,unknown,36357,no
49,management,married,tertiary,no,78,yes,no,cellular,8,apr,65,3,-1,0,unknown,31776,no
37,technician,married,secondary,no,-90,yes,no,cellular,17,apr,921,2,263,3,failure,32656,no
34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,29816,no
36,blue-collar,married,secondary,no,-308,yes,no,cellular,7,jul,279,11,-1,0,unknown,13014,no
57,retired,married,primary,no,-384,yes,yes,telephone,20,apr,534,1,-1,0,unknown,33191,no
35,technician,married,secondary,no,251,yes,yes,unknown,1,jul,128,3,-1,0,unknown,12451,no
47,blue-collar,married,primary,no,242,yes,no,unknown,16,may,214,4,-1,0,unknown,3896,no
44,technician,single,tertiary,no,900,yes,no,cellular,29,jan,322,2,-1,0,unknown,28549,no
36,management,divorced,tertiary,no,0,no,no,cellular,4,aug,1165,1,-1,0,unknown,18895,yes
26,services,single,secondary,no,209,yes,no,cellular,22,jul,319,2,-1,0,unknown,16210,no
30,blue-collar,single,secondary,no,1224,yes,no,cellular,17,apr,196,2,-1,0,unknown,32832,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,5,feb,276,2,-1,0,unknown,42922,no
37,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,310,1,-1,0,unknown,43976,yes
37,management,married,tertiary,no,216,yes,no,cellular,23,jul,408,3,-1,0,unknown,16506,no
40,blue-collar,married,secondary,no,60,no,yes,cellular,25,jul,36,1,-1,0,unknown,17043,no
44,blue-collar,married,primary,no,1511,yes,no,unknown,16,may,96,2,-1,0,unknown,3769,no
31,blue-collar,single,secondary,no,1565,yes,no,cellular,21,nov,290,6,-1,0,unknown,27384,no
44,technician,married,secondary,no,366,no,yes,cellular,18,aug,212,12,-1,0,unknown,21452,no
34,management,single,tertiary,no,612,no,no,cellular,30,apr,192,1,-1,0,unknown,33865,no
34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,-1,0,unknown,14115,no
31,technician,divorced,secondary,no,24,no,yes,cellular,27,aug,352,2,-1,0,unknown,23246,no
44,blue-collar,single,secondary,no,641,no,no,unknown,15,may,257,1,-1,0,unknown,3317,no
37,entrepreneur,single,tertiary,no,1467,yes,yes,cellular,17,nov,349,1,-1,0,unknown,24433,no
28,services,married,secondary,no,376,no,yes,telephone,29,jul,49,4,-1,0,unknown,17847,no
26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339,3,failure,37666,no
25,admin.,single,secondary,no,53,yes,no,cellular,12,may,213,6,-1,0,unknown,36931,no
51,housemaid,married,primary,no,1093,no,yes,unknown,18,jun,18,1,-1,0,unknown,11113,no
50,management,divorced,tertiary,no,813,yes,no,cellular,31,jul,7,2,-1,0,unknown,18670,no
33,blue-collar,married,primary,no,163,yes,no,unknown,20,may,135,1,-1,0,unknown,4518,no
44,technician,married,secondary,no,-102,no,yes,cellular,28,aug,65,4,-1,0,unknown,23471,no
32,management,single,tertiary,no,0,yes,no,unknown,15,may,86,4,-1,0,unknown,3181,no
49,housemaid,divorced,unknown,no,2754,no,no,unknown,6,jun,18,2,-1,0,unknown,9513,no
50,admin.,divorced,secondary,no,556,yes,no,cellular,25,jul,305,1,-1,0,unknown,16896,no
51,admin.,divorced,tertiary,no,178,yes,no,cellular,4,feb,184,2,-1,0,unknown,30154,no
34,blue-collar,single,secondary,no,297,yes,no,unknown,9,may,407,4,-1,0,unknown,1983,no
29,housemaid,married,primary,no,132,no,no,cellular,5,feb,559,5,-1,0,unknown,30555,no
33,management,married,tertiary,no,307,no,no,unknown,16,may,806,4,-1,0,unknown,3963,no
30,entrepreneur,married,primary,no,495,yes,no,cellular,17,apr,384,2,-1,0,unknown,32882,no
30,services,single,tertiary,no,108,yes,no,unknown,26,may,282,8,-1,0,unknown,6060,no
37,admin.,single,secondary,no,1097,yes,no,cellular,21,nov,1555,2,-1,0,unknown,27646,yes
40,blue-collar,single,secondary,no,0,yes,no,unknown,27,may,59,4,-1,0,unknown,6085,no
35,entrepreneur,married,secondary,no,2971,no,no,cellular,7,aug,158,2,95,6,success,40731,no
53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,39789,yes
49,management,married,secondary,no,48,no,no,cellular,6,feb,526,4,-1,0,unknown,30718,no
59,management,married,secondary,no,1245,no,no,cellular,29,jan,285,1,-1,0,unknown,28214,no
29,blue-collar,married,secondary,no,3007,yes,no,cellular,20,apr,19,5,-1,0,unknown,33643,no
26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,41123,yes
52,housemaid,divorced,tertiary,no,4306,no,no,cellular,22,jul,107,2,-1,0,unknown,16134,no
29,management,married,tertiary,no,340,yes,no,cellular,11,may,21,6,-1,0,unknown,36221,no
30,student,single,unknown,no,1232,yes,no,unknown,6,jun,52,4,-1,0,unknown,9552,no
26,technician,divorced,secondary,no,21,yes,no,unknown,27,may,133,1,-1,0,unknown,6268,no
43,management,divorced,tertiary,no,0,no,no,cellular,9,jul,134,1,-1,0,unknown,13374,no
48,management,single,unknown,no,1009,yes,no,cellular,9,feb,138,5,256,1,other,30913,no
40,blue-collar,married,unknown,no,638,yes,yes,cellular,6,feb,68,3,254,2,failure,30709,no
31,technician,single,tertiary,no,699,yes,no,cellular,15,may,282,4,277,4,failure,38247,no
30,technician,single,secondary,no,4888,yes,no,cellular,20,nov,274,2,-1,0,unknown,26457,no
36,blue-collar,divorced,secondary,no,221,yes,no,unknown,20,may,189,1,-1,0,unknown,4535,no
49,blue-collar,married,unknown,no,51,yes,no,unknown,7,may,984,1,-1,0,unknown,1122,no
40,technician,married,secondary,no,4,yes,yes,cellular,4,aug,135,3,-1,0,unknown,18959,no
35,entrepreneur,married,tertiary,no,542,yes,yes,unknown,27,may,591,5,-1,0,unknown,6480,no
51,management,married,unknown,no,6482,yes,no,unknown,19,may,182,2,-1,0,unknown,4374,no
35,management,married,tertiary,no,46,yes,no,cellular,13,aug,96,2,-1,0,unknown,20724,no
34,management,single,tertiary,no,1494,yes,no,cellular,18,nov,596,1,182,1,other,24923,yes
36,management,single,tertiary,no,515,yes,no,cellular,21,nov,14,7,-1,0,unknown,27680,no
30,technician,single,tertiary,no,0,yes,no,cellular,5,jun,159,2,-1,0,unknown,40153,yes
44,blue-collar,married,secondary,no,2979,yes,no,cellular,18,may,18,5,178,3,other,38954,no
34,admin.,married,secondary,no,396,yes,no,cellular,16,jul,101,3,-1,0,unknown,14917,no
36,management,married,tertiary,no,1257,no,no,cellular,8,feb,108,9,101,1,other,42949,no
31,services,married,primary,no,-732,yes,no,unknown,8,may,6,2,-1,0,unknown,1531,no
30,technician,single,secondary,no,167,no,no,unknown,14,sep,9,1,-1,0,unknown,44776,no
50,blue-collar,married,primary,no,2142,yes,no,cellular,29,jan,309,2,224,1,other,28562,no
28,technician,single,secondary,no,525,no,no,cellular,3,feb,176,2,-1,0,unknown,29656,no
45,self-employed,married,secondary,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,3975,no
34,management,divorced,tertiary,no,488,yes,no,unknown,16,may,4,2,-1,0,unknown,3984,no
29,technician,single,secondary,no,674,no,no,cellular,30,apr,483,1,13,5,success,34052,yes
38,blue-collar,married,primary,no,6843,no,no,unknown,2,jun,89,1,-1,0,unknown,8077,no
43,admin.,married,secondary,no,0,yes,no,cellular,17,jul,674,3,-1,0,unknown,15250,no
38,management,married,tertiary,no,551,yes,no,unknown,12,may,1875,4,-1,0,unknown,2286,no
32,technician,married,tertiary,no,4654,yes,yes,cellular,15,jul,134,2,-1,0,unknown,14677,no
45,services,divorced,secondary,no,5758,yes,no,telephone,9,jul,16,1,-1,0,unknown,13445,no
33,admin.,divorced,secondary,no,-403,yes,no,unknown,28,may,217,1,-1,0,unknown,6667,no
30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,39723,no
45,services,divorced,secondary,no,138,no,no,telephone,24,jul,279,11,-1,0,unknown,16610,no
40,management,single,tertiary,no,15,no,yes,unknown,22,aug,4,1,-1,0,unknown,44594,no
54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,-1,0,unknown,17400,yes
35,technician,divorced,secondary,no,303,yes,yes,unknown,26,may,454,3,-1,0,unknown,5987,no
29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,29873,no
32,admin.,married,secondary,no,2555,yes,no,cellular,20,nov,125,1,-1,0,unknown,26559,no
34,technician,divorced,secondary,no,675,no,no,cellular,25,jul,81,2,-1,0,unknown,16975,no
31,management,married,tertiary,no,1812,no,no,cellular,12,aug,112,1,104,1,success,40936,no
61,retired,married,primary,no,0,yes,yes,telephone,18,aug,280,13,-1,0,unknown,21371,no
37,blue-collar,married,secondary,no,287,yes,no,unknown,6,jun,191,2,-1,0,unknown,9585,no
32,management,single,tertiary,no,2613,no,no,cellular,4,may,520,2,-1,0,unknown,34394,no
30,management,single,tertiary,no,147,no,no,cellular,9,sep,234,1,100,1,failure,41511,yes
38,admin.,single,secondary,no,2470,no,no,telephone,31,oct,227,1,-1,0,unknown,24115,yes
38,blue-collar,married,secondary,no,468,yes,no,unknown,8,may,101,2,-1,0,unknown,1574,no
53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,42454,no
53,retired,married,primary,no,3126,yes,no,cellular,22,jul,237,1,-1,0,unknown,16124,no
53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527,3,-1,0,unknown,31887,yes
42,housemaid,married,primary,no,1343,yes,no,unknown,24,jun,404,3,-1,0,unknown,12276,no
27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,40644,yes
40,services,divorced,secondary,no,105,yes,no,unknown,6,may,189,2,-1,0,unknown,682,no
34,services,married,secondary,no,254,yes,no,cellular,28,jul,276,2,-1,0,unknown,17462,no
46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,10505,no
38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,-1,0,unknown,4593,no
49,services,divorced,primary,no,90,no,no,cellular,23,jul,126,4,-1,0,unknown,16394,no
53,technician,married,secondary,no,-440,no,no,cellular,30,jul,14,33,-1,0,unknown,17972,no
30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,14842,yes
38,management,divorced,tertiary,no,2350,no,no,cellular,25,aug,234,12,-1,0,unknown,22694,no
46,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,44312,yes
43,admin.,married,secondary,no,877,yes,no,cellular,2,feb,135,1,-1,0,unknown,28947,no
37,technician,married,secondary,no,523,yes,no,cellular,20,nov,232,4,-1,0,unknown,26230,no
40,services,divorced,primary,no,4,yes,no,cellular,7,may,171,2,-1,0,unknown,35211,no
29,technician,single,secondary,no,1856,yes,yes,cellular,18,may,134,1,-1,0,unknown,38952,no
25,blue-collar,divorced,secondary,no,720,yes,no,unknown,4,jun,156,1,-1,0,unknown,8960,no
51,management,divorced,tertiary,no,492,no,yes,cellular,29,jul,54,7,-1,0,unknown,17578,no
53,blue-collar,married,secondary,no,3397,yes,no,unknown,6,may,231,1,-1,0,unknown,614,no
59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure,31099,no
58,technician,divorced,secondary,no,0,yes,no,unknown,26,may,273,2,-1,0,unknown,5800,no
46,blue-collar,married,secondary,no,942,no,no,telephone,22,jul,425,2,-1,0,unknown,15952,no
52,self-employed,married,secondary,no,1066,yes,no,unknown,16,may,65,3,-1,0,unknown,4022,no
26,blue-collar,single,secondary,no,100,yes,no,unknown,9,may,24,1,-1,0,unknown,1658,no
34,student,single,unknown,no,86,no,no,cellular,16,nov,244,2,178,1,failure,42306,no
48,management,divorced,tertiary,no,1492,yes,no,unknown,26,may,249,2,-1,0,unknown,5910,no
30,services,single,secondary,no,572,yes,no,cellular,5,may,237,1,319,4,other,34517,no
50,blue-collar,married,unknown,no,0,no,no,unknown,16,jun,599,3,-1,0,unknown,10646,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,22,1,-1,0,unknown,36036,no
44,admin.,married,secondary,no,10905,no,no,cellular,19,aug,240,2,271,1,other,41170,yes
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,29234,no
30,management,married,secondary,no,503,yes,no,cellular,2,feb,96,1,-1,0,unknown,29042,no
27,admin.,single,tertiary,no,4991,yes,no,cellular,13,feb,123,1,-1,0,unknown,31068,no
29,admin.,single,secondary,no,2802,no,yes,unknown,4,jul,840,2,-1,0,unknown,12640,no
50,blue-collar,married,secondary,no,235,no,no,cellular,11,aug,71,2,-1,0,unknown,20180,no
37,self-employed,single,tertiary,no,2087,no,no,unknown,18,jun,167,1,-1,0,unknown,11195,no
45,technician,married,secondary,no,183,no,no,cellular,29,aug,27,4,-1,0,unknown,24009,no
45,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,11450,no
51,management,divorced,tertiary,no,0,no,yes,cellular,22,jul,176,4,-1,0,unknown,16108,no
42,self-employed,married,secondary,no,68,no,no,cellular,14,aug,314,2,-1,0,unknown,21084,no
51,blue-collar,married,secondary,no,0,yes,yes,cellular,22,jul,124,2,-1,0,unknown,16078,no
28,technician,married,tertiary,no,1198,no,yes,cellular,10,jul,57,3,-1,0,unknown,13938,no
32,blue-collar,single,primary,no,398,yes,no,cellular,14,may,209,2,-1,0,unknown,37924,no
55,self-employed,married,secondary,no,2387,yes,no,cellular,25,jul,155,4,-1,0,unknown,17052,no
36,admin.,married,secondary,no,1479,no,no,cellular,15,may,65,2,-1,0,unknown,38428,no
36,management,single,unknown,no,62,no,no,cellular,13,jul,311,1,91,2,success,44156,yes
40,management,single,tertiary,no,-50,yes,no,cellular,12,may,306,2,350,1,failure,36853,no
47,services,married,secondary,no,24,no,yes,cellular,7,jul,95,2,-1,0,unknown,12994,no
42,unemployed,married,tertiary,no,1270,yes,no,unknown,15,may,192,1,-1,0,unknown,3221,no
37,unemployed,single,tertiary,no,1316,yes,no,cellular,18,nov,389,1,172,2,failure,24986,no
34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,149,8,-1,0,unknown,8157,no
30,technician,married,secondary,no,-306,yes,yes,unknown,16,may,203,1,-1,0,unknown,3778,no
50,services,married,secondary,no,1134,no,no,unknown,18,jun,53,2,-1,0,unknown,11093,no
79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,40525,yes
